model_name,collection_name,category_name,child_name,property_name,date_string,value,unit_name,interval_id,period_value,Country
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FI01Z2DR,Installed Capacity,2050,400.61702852,MW,1.0,1.0,FI
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR01Z2DR,Installed Capacity,2050,621.34037059,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR02Z2DR,Installed Capacity,2050,518.2028397,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR03Z2DR,Installed Capacity,2050,562.38011863,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR04Z2DR,Installed Capacity,2050,669.15794558,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR05Z2DR,Installed Capacity,2050,536.98453154,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR06Z2DR,Installed Capacity,2050,579.84337711,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR07Z2DR,Installed Capacity,2050,477.16496625,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR08Z2DR,Installed Capacity,2050,896.87616753,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR09Z2DR,Installed Capacity,2050,615.70096274,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR10Z2DR,Installed Capacity,2050,1034.48704957,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR11Z2DR,Installed Capacity,2050,482.8311606,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR12Z2DR,Installed Capacity,2050,550.9550322,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR13Z2DR,Installed Capacity,2050,335.56143769,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR14Z2DR,Installed Capacity,2050,271.3672845,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,FR15Z2DR,Installed Capacity,2050,4.48384825,MW,1.0,1.0,FR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,GR01Z2DR,Installed Capacity,2050,87.05505668,MW,1.0,1.0,GR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,GR03Z2DR,Installed Capacity,2050,615.60334209,MW,1.0,1.0,GR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,HR01Z2DR,Installed Capacity,2050,183.47761506,MW,1.0,1.0,HR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,HR02Z2DR,Installed Capacity,2050,207.50912178,MW,1.0,1.0,HR
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,HU01Z2DR,Installed Capacity,2050,95.258996,MW,1.0,1.0,HU
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,HU02Z2DR,Installed Capacity,2050,360.02661041,MW,1.0,1.0,HU
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,HU03Z2DR,Installed Capacity,2050,132.94776984,MW,1.0,1.0,HU
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,ITN1Z2DR,Installed Capacity,2050,438.58911224,MW,1.0,1.0,IT
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,LT00Z2DR,Installed Capacity,2050,132.99353505,MW,1.0,1.0,LT
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,LV00Z2DR,Installed Capacity,2050,206.45508695,MW,1.0,1.0,LV
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,ME00Z2DR,Installed Capacity,2050,313.27130444,MW,1.0,1.0,ME
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,MT00Z2DR,Installed Capacity,2050,151.36865244,MW,1.0,1.0,MT
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,NL01Z2DR,Installed Capacity,2050,149.4564335,MW,1.0,1.0,NL
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,NL02Z2DR,Installed Capacity,2050,267.30552031,MW,1.0,1.0,NL
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,NL04Z2DR,Installed Capacity,2050,314.19252162,MW,1.0,1.0,NL
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,PL01Z2DR,Installed Capacity,2050,932.35283813,MW,1.0,1.0,PL
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,PL02Z2DR,Installed Capacity,2050,619.36056439,MW,1.0,1.0,PL
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,PL04Z2DR,Installed Capacity,2050,1069.56880125,MW,1.0,1.0,PL
